UserID,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days
540,79,10,12,12,11,2024-01-02 11:34:04.094721,2024-07-18 03:50:26.204955,332.7201971438142,3659.922168581956,1.1,1.0,7.9,197,7
541,80,10,9,9,15,2024-01-01 10:02:52.862851,2024-07-21 02:32:48.498304,266.2439921588048,3993.6598823820723,1.5,1.0,8.0,201,4
542,76,10,8,11,8,2024-01-01 19:52:57.295028,2024-07-23 20:16:33.880550,224.78672534820979,1798.2938027856783,0.8,1.375,7.6,204,1
543,76,10,9,13,13,2024-01-04 17:43:47.008283,2024-07-23 04:12:00.562216,265.63412024496944,3453.243563184603,1.3,1.4444,7.6,200,2
544,78,10,13,12,16,2024-01-01 18:37:18.123286,2024-07-23 00:58:10.183676,222.18483494721525,3554.957359155444,1.6,0.9231,7.8,203,2
545,77,10,11,12,7,2024-01-06 20:09:38.750791,2024-07-23 22:07:36.194547,215.95245038958222,1511.6671527270755,0.7,1.0909,7.7,199,1
546,82,10,9,16,7,2024-01-01 16:44:12.781203,2024-07-21 03:58:31.596411,152.11223194345885,1064.7856236042119,0.7,1.7778,8.2,201,4
547,77,10,14,10,17,2024-01-03 15:04:54.499334,2024-07-23 03:45:43.464781,249.78265865626895,4246.305197156572,1.7,0.7143,7.7,201,2
548,80,10,13,10,12,2024-01-01 19:36:18.722292,2024-07-22 04:11:59.590542,236.74344817276537,2840.9213780731843,1.2,0.7692,8.0,202,3
549,73,10,16,14,7,2024-01-02 06:30:34.140984,2024-07-24 07:10:03.507686,219.79238452707236,1538.5466916895066,0.7,0.875,7.3,204,1
550,75,10,7,14,9,2024-01-02 05:37:17.562993,2024-07-23 17:39:51.921452,304.36820166987525,2739.3138150288773,0.9,2.0,7.5,203,1
551,71,10,10,9,8,2024-01-04 16:33:11.953970,2024-07-23 05:55:50.169518,265.73870919247565,2125.909673539805,0.8,0.9,7.1,200,2
552,83,10,10,17,13,2024-01-02 09:58:07.896693,2024-07-24 07:20:32.475101,270.1042644331799,3511.355437631338,1.3,1.7,8.3,203,1
553,66,10,12,11,7,2024-01-02 09:36:35.665537,2024-07-20 05:27:33.606109,315.29224913506806,2207.0457439454763,0.7,0.9167,6.6,199,5
554,71,10,4,11,14,2024-01-01 09:42:51.519956,2024-07-21 02:14:01.256687,184.95598773621253,2589.3838283069754,1.4,2.75,7.1,201,4
555,67,10,9,6,7,2024-01-01 17:17:50.456701,2024-07-22 11:55:09.194885,228.96747044973037,1602.7722931481126,0.7,0.6667,6.7,202,2
556,79,10,11,7,12,2024-01-02 04:49:13.258529,2024-07-23 14:52:36.875502,344.5335207109115,4134.402248530938,1.2,0.6364,7.9,203,1
557,77,10,11,15,8,2024-01-06 11:17:14.800135,2024-07-23 03:59:23.206136,260.37062679502327,2082.965014360186,0.8,1.3636,7.7,198,2
558,75,10,9,15,10,2024-01-08 15:31:36.371406,2024-07-23 02:45:28.801358,305.05380259359526,3050.5380259359526,1.0,1.6667,7.5,196,2
559,77,10,8,9,15,2024-01-07 06:15:11.854214,2024-07-22 08:24:05.584958,263.241588855781,3948.623832836715,1.5,1.125,7.7,197,3
560,70,10,4,5,13,2024-01-03 02:48:21.956004,2024-07-23 02:34:40.630405,247.6048538752467,3218.863100378207,1.3,1.25,7.0,201,2
561,68,10,8,6,12,2024-01-01 05:39:51.647862,2024-07-22 05:09:15.038474,276.2017359215495,3314.4208310585946,1.2,0.75,6.8,202,3
562,75,10,14,13,9,2024-01-01 20:11:39.956472,2024-07-21 10:42:31.323848,325.6592618223284,2930.9333564009557,0.9,0.9286,7.5,201,3
563,73,10,16,12,12,2024-01-04 07:42:44.839033,2024-07-23 20:38:40.055794,352.1818393303453,4226.182071964144,1.2,0.75,7.3,201,1
564,71,10,15,13,7,2024-01-02 19:34:50.044893,2024-07-23 15:46:46.581590,274.8356687245265,1923.8496810716854,0.7,0.8667,7.1,202,1
565,78,10,13,14,15,2024-01-07 06:57:20.926013,2024-07-23 15:06:31.467563,323.5770929738148,4853.656394607222,1.5,1.0769,7.8,198,1
566,71,10,7,6,15,2024-01-03 19:48:38.660053,2024-07-23 18:41:47.532537,278.4435994168859,4176.653991253288,1.5,0.8571,7.1,201,1
567,78,10,11,14,11,2024-01-01 06:35:23.915663,2024-07-23 12:20:18.766688,201.64439992107845,2218.088399131863,1.1,1.2727,7.8,204,1
568,85,10,10,13,19,2024-01-01 21:24:45.421859,2024-07-23 19:23:02.309182,229.41435946281982,4358.872829793577,1.9,1.3,8.5,203,1
569,68,10,12,3,9,2024-01-02 13:27:40.370313,2024-07-24 06:15:24.676513,267.8094430179624,2410.2849871616613,0.9,0.25,6.8,203,1
570,74,10,11,10,9,2024-01-02 07:25:48.048385,2024-07-17 04:21:54.444813,232.9506076314296,2096.5554686828664,0.9,0.9091,7.4,196,8
571,77,10,14,5,10,2024-01-03 03:20:00.598091,2024-07-24 06:15:29.629505,284.478637284923,2844.7863728492302,1.0,0.3571,7.7,203,1
572,71,10,16,10,9,2024-01-05 11:17:51.450342,2024-07-21 14:17:26.836462,334.1962055683744,3007.7658501153696,0.9,0.625,7.1,198,3
573,79,10,13,5,17,2024-01-01 03:10:12.848040,2024-07-24 03:20:02.959659,222.14185978903387,3776.4116164135758,1.7,0.3846,7.9,205,1
574,79,10,13,13,14,2024-01-01 22:08:20.883255,2024-07-23 23:42:46.303557,285.844107576825,4001.8175060755507,1.4,1.0,7.9,204,1
575,72,10,13,16,9,2024-01-01 13:57:22.143222,2024-07-24 06:39:22.129276,283.2812917152045,2549.5316254368404,0.9,1.2308,7.2,204,1
576,69,10,11,12,10,2024-01-04 21:59:14.492491,2024-07-22 13:27:35.367846,299.64402607545884,2996.4402607545885,1.0,1.0909,6.9,199,2
577,67,10,8,8,11,2024-01-02 17:16:11.021762,2024-07-24 03:52:48.068448,277.2526621441984,3049.7792835861824,1.1,1.0,6.7,203,1
578,77,10,14,11,9,2024-01-03 21:02:23.628772,2024-07-12 13:32:51.841668,282.94478713818626,2546.5030842436763,0.9,0.7857,7.7,190,12
579,84,10,7,13,12,2024-01-03 04:26:31.438694,2024-07-23 02:17:22.274402,237.68883170020672,2852.2659804024806,1.2,1.8571,8.4,201,2
580,69,10,9,10,11,2024-01-04 16:41:21.249505,2024-07-24 00:21:33.142694,353.6136545534657,3889.750200088123,1.1,1.1111,6.9,201,1
581,76,10,14,9,10,2024-01-02 00:35:36.876540,2024-07-22 15:16:34.722066,193.03415684385908,1930.3415684385907,1.0,0.6429,7.6,202,2
582,78,10,11,14,14,2024-01-04 11:28:33.896032,2024-07-23 14:14:09.715406,217.74797129027314,3048.471598063824,1.4,1.2727,7.8,201,1
583,70,10,8,6,13,2024-01-01 03:02:12.167982,2024-07-14 02:43:39.661232,209.25277554220207,2720.286082048627,1.3,0.75,7.0,194,11
584,64,10,6,8,6,2024-01-09 04:57:02.909952,2024-07-23 11:41:26.502052,371.0923874015652,2226.554324409391,0.6,1.3333,6.4,196,1
585,83,10,7,17,10,2024-01-01 04:17:43.482508,2024-07-24 10:00:22.891611,157.75200480276598,1577.5200480276599,1.0,2.4286,8.3,205,1
586,70,10,8,8,9,2024-01-01 04:54:03.735680,2024-07-17 03:29:45.546358,205.0479774670348,1845.4317972033132,0.9,1.0,7.0,197,8
587,75,10,13,8,5,2024-01-02 09:09:49.058039,2024-07-16 19:13:17.332145,258.9471600109605,1294.7358000548024,0.5,0.6154,7.5,196,8
588,78,10,12,16,7,2024-01-02 15:46:09.373173,2024-07-22 21:23:08.769218,239.64059878268958,1677.4841914788271,0.7,1.3333,7.8,202,2
589,76,10,7,8,11,2024-01-05 00:24:15.529410,2024-07-24 03:30:08.430670,151.43850961092346,1665.823605720158,1.1,1.1429,7.6,201,1
590,81,10,9,15,10,2024-01-01 17:46:16.724734,2024-07-20 21:57:50.897914,209.27977742935073,2092.7977742935072,1.0,1.6667,8.1,201,4
591,77,10,14,10,10,2024-01-08 04:43:25.771975,2024-07-21 21:02:11.041734,281.60605381549306,2816.0605381549303,1.0,0.7143,7.7,195,3
592,83,10,11,11,17,2024-01-01 19:04:36.946929,2024-07-21 01:54:17.639855,226.1818972112886,3845.0922525919063,1.7,1.0,8.3,201,4
593,68,10,9,11,12,2024-01-03 05:10:08.822755,2024-07-24 04:37:57.384403,175.30658733125026,2103.679047975003,1.2,1.2222,6.8,202,1
594,77,10,13,15,8,2024-01-06 21:53:53.400851,2024-07-15 09:09:20.911952,325.44370275785,2603.5496220628,0.8,1.1538,7.7,190,10
595,74,10,10,7,13,2024-01-02 10:44:35.908835,2024-07-22 19:32:28.179234,229.39318505714434,2982.1114057428763,1.3,0.7,7.4,202,2
596,70,10,6,12,12,2024-01-01 03:27:33.106078,2024-07-21 00:14:59.151725,236.21286615253777,2834.554393830453,1.2,2.0,7.0,201,4
597,79,10,10,13,9,2024-01-03 01:52:00.984923,2024-07-20 21:17:36.693927,314.38213353599616,2829.4392018239655,0.9,1.3,7.9,199,4
598,81,10,12,9,8,2024-01-02 12:54:17.030116,2024-07-23 09:11:23.889926,193.47201417045733,1547.7761133636586,0.8,0.75,8.1,202,2
599,71,10,9,8,13,2024-01-11 05:37:38.360483,2024-07-23 11:54:57.819972,251.7838876931821,3273.1905400113674,1.3,0.8889,7.1,194,1
600,74,10,17,7,12,2024-01-10 00:08:29.453213,2024-07-23 19:47:22.514993,218.54588545906867,2622.550625508824,1.2,0.4118,7.4,195,1
601,70,10,7,11,11,2024-01-03 10:26:05.397183,2024-07-23 18:54:28.281430,258.3329018168004,2841.6619199848046,1.1,1.5714,7.0,202,1
602,76,10,10,14,8,2024-01-12 02:52:34.119305,2024-07-23 14:13:37.389632,191.34099263084167,1530.7279410467333,0.8,1.4,7.6,193,1
603,77,10,12,8,12,2024-01-02 20:23:34.696950,2024-07-21 13:25:44.447331,221.39157371357874,2656.698884562945,1.2,0.6667,7.7,200,3
604,71,10,9,6,9,2024-01-03 03:35:39.244560,2024-07-21 13:19:20.743155,256.1078559158421,2304.970703242579,0.9,0.6667,7.1,200,3
605,71,10,12,9,14,2024-01-01 14:32:16.463567,2024-07-22 20:02:58.766313,255.11320514165075,3571.5848719831106,1.4,0.75,7.1,203,2
606,78,10,10,9,16,2024-01-04 00:33:35.510811,2024-07-21 22:07:14.081948,222.72020017290365,3563.5232027664583,1.6,0.9,7.8,199,3
607,77,10,8,10,15,2024-01-02 07:25:27.910197,2024-07-21 05:02:01.610213,253.8063297552333,3807.094946328499,1.5,1.25,7.7,200,4
608,84,10,8,9,11,2024-01-06 03:36:13.974088,2024-07-24 07:54:13.185731,255.7995787445674,2813.7953661902416,1.1,1.125,8.4,200,1
609,73,10,8,8,16,2024-01-02 13:21:47.681499,2024-07-22 11:35:41.763084,236.36761725658954,3781.8818761054326,1.6,1.0,7.3,201,2
610,70,10,9,14,13,2024-01-02 10:09:55.388781,2024-07-19 19:51:28.428814,227.68079788913934,2959.8503725588116,1.3,1.5556,7.0,199,5
611,76,10,16,12,8,2024-01-02 19:36:34.355694,2024-07-23 09:23:21.174073,224.13918471522953,1793.1134777218363,0.8,0.75,7.6,202,2
612,70,10,12,8,8,2024-01-03 13:10:45.600897,2024-07-22 07:54:43.963141,197.500709956257,1580.005679650056,0.8,0.6667,7.0,200,3
613,74,10,9,9,12,2024-01-01 17:29:21.233700,2024-07-21 04:23:48.738590,270.09853957325055,3241.182474879007,1.2,1.0,7.4,201,4
614,77,10,14,10,6,2024-01-01 05:48:50.802138,2024-07-21 20:41:25.537162,243.32072196137224,1459.9243317682335,0.6,0.7143,7.7,202,3
615,73,10,11,8,14,2024-01-03 12:32:04.912647,2024-07-18 15:41:11.522222,306.85376829012154,4295.952756061702,1.4,0.7273,7.3,197,6
616,78,10,12,11,10,2024-01-10 15:18:56.848309,2024-07-19 15:33:46.266749,204.4868290871587,2044.868290871587,1.0,0.9167,7.8,191,5
617,89,10,14,7,11,2024-01-05 05:44:07.491283,2024-07-24 01:00:26.096421,217.27969461126324,2390.0766407238957,1.1,0.5,8.9,200,1
618,72,10,16,8,14,2024-01-01 12:17:12.570711,2024-07-20 02:17:51.398601,277.16584698612957,3880.321857805814,1.4,0.5,7.2,200,5
619,72,10,10,10,10,2024-01-01 15:22:00.568332,2024-07-15 19:02:41.880447,298.192870800659,2981.92870800659,1.0,1.0,7.2,196,9
620,72,10,12,10,8,2024-01-05 06:40:28.145039,2024-07-21 18:43:44.322872,252.1339822943086,2017.0718583544688,0.8,0.8333,7.2,198,3
621,67,10,5,8,12,2024-01-08 03:17:23.762676,2024-07-24 00:53:14.132105,293.3109664581467,3519.7315974977605,1.2,1.6,6.7,197,1
622,74,10,11,18,10,2024-01-01 11:36:10.896611,2024-07-24 04:20:32.306410,170.2209705757309,1702.209705757309,1.0,1.6364,7.4,204,1
623,81,10,24,11,11,2024-01-01 16:00:13.365980,2024-07-18 09:05:04.014034,206.95634452140254,2276.519789735428,1.1,0.4583,8.1,198,7
624,84,10,6,21,16,2024-01-01 00:26:02.151406,2024-07-24 09:33:11.025691,232.6699109192194,3722.7185747075105,1.6,3.5,8.4,205,1
625,73,10,10,11,13,2024-01-02 23:25:33.927650,2024-07-24 02:35:49.998491,236.04490957543385,3068.58382448064,1.3,1.1,7.3,203,1
626,75,10,7,12,10,2024-01-01 22:58:28.424339,2024-07-23 15:24:32.112940,300.79998469231316,3007.9998469231314,1.0,1.7143,7.5,203,1
627,67,10,10,4,16,2024-01-01 17:57:55.809506,2024-07-09 15:49:31.787870,196.1181002004952,3137.8896032079233,1.6,0.4,6.7,189,15
628,83,10,13,11,14,2024-01-01 09:59:17.457863,2024-07-23 13:50:09.445074,251.8615098438823,3526.061137814352,1.4,0.8462,8.3,204,1
629,78,10,12,6,15,2024-01-01 13:06:16.255092,2024-07-22 20:03:33.801279,297.8927084276587,4468.390626414881,1.5,0.5,7.8,203,2
630,77,10,13,10,13,2024-01-05 16:23:07.528110,2024-07-23 08:01:03.914631,297.1968380803711,3863.558895044824,1.3,0.7692,7.7,199,2
631,79,10,10,12,8,2024-01-04 09:22:01.257398,2024-07-23 04:31:47.907798,263.7326307244937,2109.8610457959494,0.8,1.2,7.9,200,2
632,74,10,10,9,7,2024-01-03 15:16:02.500964,2024-07-20 07:29:03.035079,318.45750601924146,2229.2025421346902,0.7,0.9,7.4,198,5
633,69,10,5,12,10,2024-01-05 07:40:12.605143,2024-07-21 19:40:02.507032,160.70221451142478,1607.022145114248,1.0,2.4,6.9,198,3
634,76,10,14,9,11,2024-01-01 07:23:14.139216,2024-07-22 13:24:36.706861,285.748104845372,3143.2291532990916,1.1,0.6429,7.6,203,2
635,75,10,7,13,14,2024-01-04 06:28:19.394241,2024-07-20 08:15:49.759640,228.37041951923493,3197.185873269289,1.4,1.8571,7.5,198,5
636,73,10,14,9,16,2024-01-02 08:36:08.824793,2024-07-17 16:42:44.455597,240.0461492856903,3840.7383885710447,1.6,0.6429,7.3,197,7
637,67,10,6,11,10,2024-01-01 12:28:57.413244,2024-07-23 11:47:33.218198,334.93517273958184,3349.3517273958187,1.0,1.8333,6.7,203,1
638,76,10,13,9,6,2024-01-03 18:21:04.961591,2024-07-19 10:52:18.195354,224.92175921593056,1349.5305552955833,0.6,0.6923,7.6,197,5
639,81,10,15,9,16,2024-01-01 09:17:28.797231,2024-07-22 11:04:58.768384,256.67395538938916,4106.783286230227,1.6,0.6,8.1,203,2
640,69,10,7,10,14,2024-01-01 23:51:36.583323,2024-07-20 17:46:28.269297,288.2318211519122,4035.2454961267704,1.4,1.4286,6.9,200,4
641,69,10,6,13,7,2024-01-01 02:07:43.861686,2024-07-23 10:01:16.982344,375.29871253137844,2627.090987719649,0.7,2.1667,6.9,204,2
642,76,10,10,11,11,2024-01-02 22:19:47.576914,2024-07-21 10:10:52.683510,303.97208041236513,3343.6928845360167,1.1,1.1,7.6,200,4
643,82,10,19,10,10,2024-01-03 18:04:35.720093,2024-07-20 04:02:27.659626,348.75338824951604,3487.5338824951605,1.0,0.5263,8.2,198,5
644,81,10,10,14,13,2024-01-01 23:17:35.580310,2024-07-21 11:06:56.578378,170.37742748082914,2214.906557250779,1.3,1.4,8.1,201,3
645,66,10,5,7,10,2024-01-05 21:00:37.189599,2024-07-23 16:49:33.029598,225.26747563776672,2252.674756377667,1.0,1.4,6.6,199,1
646,86,10,13,17,14,2024-01-01 17:19:01.297648,2024-07-17 06:35:46.247757,269.28732959230683,3770.0226142922957,1.4,1.3077,8.6,197,8
647,71,10,12,7,13,2024-01-01 08:18:38.866721,2024-07-23 08:30:16.384571,297.2672036656275,3864.4736476531575,1.3,0.5833,7.1,204,2
648,72,10,11,15,10,2024-01-01 03:52:12.903484,2024-07-22 21:20:45.412297,270.8051353435309,2708.0513534353086,1.0,1.3636,7.2,203,2
649,72,10,16,8,7,2024-01-05 11:54:55.067444,2024-07-23 16:45:30.725155,287.6502449719759,2013.5517148038311,0.7,0.5,7.2,200,1
650,78,10,10,11,7,2024-01-03 02:19:50.063120,2024-07-23 14:40:55.152904,313.4524137499114,2194.1668962493795,0.7,1.1,7.8,202,1
651,71,10,7,6,9,2024-01-03 02:57:42.022851,2024-07-22 19:12:55.990141,331.99014406771903,2987.9112966094713,0.9,0.8571,7.1,201,2
652,62,10,13,7,11,2024-01-12 19:59:00.604878,2024-07-24 02:15:59.134793,253.37612151620579,2787.1373366782636,1.1,0.5385,6.2,193,1
653,77,10,9,10,5,2024-01-03 17:08:41.812215,2024-07-22 03:34:01.806634,256.58103454317995,1282.9051727158997,0.5,1.1111,7.7,200,3
654,84,10,16,13,6,2024-01-01 04:32:04.189780,2024-07-20 05:43:35.686036,155.394261834953,932.365571009718,0.6,0.8125,8.4,201,5
655,81,10,18,10,6,2024-01-01 14:31:39.913440,2024-07-21 19:37:03.062570,259.5969419561133,1557.5816517366798,0.6,0.5556,8.1,202,3
656,65,10,11,9,16,2024-01-01 13:36:48.855340,2024-07-24 05:53:46.644606,193.8872877638267,3102.196604221227,1.6,0.8182,6.5,204,1
657,64,10,11,9,8,2024-01-01 15:27:44.705424,2024-07-24 09:24:53.575048,170.35211156292493,1362.8168925033995,0.8,0.8182,6.4,204,1
658,78,10,10,10,10,2024-01-01 06:40:14.793203,2024-07-24 01:27:54.695190,292.92741086715705,2929.2741086715705,1.0,1.0,7.8,204,1
659,80,10,9,14,13,2024-01-02 23:52:08.613535,2024-07-18 03:03:32.129499,237.25156774254737,3084.270380653116,1.3,1.5556,8.0,197,7
660,79,10,11,9,13,2024-01-03 01:58:55.870640,2024-07-22 01:07:23.218293,218.26658102891912,2837.4655533759487,1.3,0.8182,7.9,200,3
661,74,10,8,9,9,2024-01-02 20:52:44.531899,2024-07-23 12:34:16.527941,262.73833549452746,2364.645019450747,0.9,1.125,7.4,202,1
662,81,10,11,13,10,2024-01-04 15:24:40.296081,2024-07-23 00:04:14.749354,181.89851474996163,1818.9851474996165,1.0,1.1818,8.1,200,2
663,75,10,17,8,7,2024-01-01 09:33:42.470529,2024-07-22 02:52:21.209812,248.20505755523257,1737.435402886628,0.7,0.4706,7.5,202,3
664,78,10,11,12,9,2024-01-06 22:04:40.373691,2024-07-23 23:00:30.636472,212.2193812877826,1909.9744315900434,0.9,1.0909,7.8,199,1
665,70,10,11,11,9,2024-01-05 23:45:17.847630,2024-07-14 12:28:29.137565,295.49458396458687,2659.451255681282,0.9,1.0,7.0,190,10
666,70,10,8,5,15,2024-01-03 21:38:37.728412,2024-07-19 03:33:51.796209,233.344193707618,3500.1629056142697,1.5,0.625,7.0,197,6
667,77,10,16,10,12,2024-01-01 08:11:08.561207,2024-07-22 10:58:50.472671,332.7551745033973,3993.062094040768,1.2,0.625,7.7,203,2
668,73,10,8,16,12,2024-01-09 10:44:21.898091,2024-07-13 13:12:28.558669,232.6228572972575,2791.47428756709,1.2,2.0,7.3,186,11
669,82,10,10,15,8,2024-01-05 02:32:29.621110,2024-07-20 14:07:47.067801,238.9180162671994,1911.3441301375951,0.8,1.5,8.2,197,4
670,65,10,10,12,8,2024-01-01 02:00:11.481963,2024-07-17 12:21:16.014621,197.89161229150827,1583.1328983320661,0.8,1.2,6.5,198,7
671,71,10,12,4,10,2024-01-02 17:23:14.903964,2024-07-23 22:46:36.175504,239.7238340465461,2397.238340465461,1.0,0.3333,7.1,203,1
672,68,10,8,11,7,2024-01-04 12:39:56.285949,2024-07-23 23:44:39.076972,277.53605005231395,1942.7523503661976,0.7,1.375,6.8,201,1
673,74,10,14,13,10,2024-01-03 09:41:57.582242,2024-07-22 08:50:38.068809,245.79941753425996,2457.9941753425996,1.0,0.9286,7.4,200,3
674,68,10,8,13,7,2024-01-10 11:25:05.862538,2024-07-19 19:00:35.417136,316.31048107803883,2214.173367546272,0.7,1.625,6.8,191,5
675,87,10,14,9,15,2024-01-01 02:18:53.052929,2024-07-15 20:25:09.781798,267.42912747175467,4011.4369120763204,1.5,0.6429,8.7,196,9
676,68,10,8,8,10,2024-01-01 09:01:54.297481,2024-07-24 07:26:23.963896,263.57347258333306,2635.7347258333307,1.0,1.0,6.8,204,1
677,74,10,11,12,10,2024-01-01 19:56:22.856230,2024-07-24 04:31:53.511427,200.6958330334648,2006.958330334648,1.0,1.0909,7.4,204,1
678,67,10,8,9,11,2024-01-04 15:21:29.060324,2024-07-23 15:05:57.130636,217.87480137738777,2396.6228151512655,1.1,1.125,6.7,200,1
679,68,10,9,11,13,2024-01-02 12:40:13.475154,2024-07-20 22:29:06.130316,323.29180066001675,4202.793408580218,1.3,1.2222,6.8,200,4
680,70,10,12,8,5,2024-01-04 11:22:00.944334,2024-07-21 01:44:44.884412,239.15820415487687,1195.7910207743844,0.5,0.6667,7.0,198,4
681,82,10,14,7,15,2024-01-09 09:39:03.841296,2024-07-21 10:33:06.803767,214.26804126329384,3214.0206189494074,1.5,0.5,8.2,194,3
682,78,10,6,14,5,2024-01-01 06:13:11.044866,2024-07-24 06:19:25.895190,205.1028760079918,1025.514380039959,0.5,2.3333,7.8,205,1
683,71,10,14,12,14,2024-01-02 17:13:48.352839,2024-07-18 11:49:50.493890,182.28396904257585,2551.975566596062,1.4,0.8571,7.1,197,6
684,77,10,8,11,13,2024-01-02 21:36:00.881999,2024-07-24 00:51:33.088667,247.73401350447637,3220.542175558193,1.3,1.375,7.7,203,1
685,79,10,17,10,9,2024-01-11 19:28:34.949204,2024-07-22 07:30:31.992172,199.3388714571786,1794.0498431146075,0.9,0.5882,7.9,192,3
686,74,10,17,12,6,2024-01-07 14:16:40.099452,2024-07-24 08:07:40.408626,231.5154914467839,1389.0929486807033,0.6,0.7059,7.4,198,1
687,75,10,11,15,12,2024-01-05 06:43:31.118407,2024-07-22 08:58:55.270131,264.9175497316306,3179.0105967795666,1.2,1.3636,7.5,199,3
688,71,10,11,8,9,2024-01-02 10:07:35.450760,2024-07-24 09:21:08.889919,250.02297467908224,2250.20677211174,0.9,0.7273,7.1,203,1
689,80,10,14,11,14,2024-01-01 12:33:04.085954,2024-07-23 12:33:12.546600,266.89038431058515,3736.4653803481924,1.4,0.7857,8.0,204,1
690,69,10,10,10,14,2024-01-01 06:31:49.366229,2024-07-24 05:55:37.543338,260.97344385715587,3653.628214000182,1.4,1.0,6.9,204,1
691,81,10,9,15,12,2024-01-02 04:31:34.485246,2024-07-19 07:35:16.512491,268.17992263386395,3218.1590716063674,1.2,1.6667,8.1,199,6
692,65,10,6,10,12,2024-01-04 15:08:04.472988,2024-07-17 06:54:18.596922,198.2722933152859,2379.267519783431,1.2,1.6667,6.5,194,8
693,69,10,8,6,8,2024-01-02 04:49:45.516310,2024-07-24 06:49:02.259192,233.31062562053694,1866.4850049642955,0.8,0.75,6.9,204,1
694,84,10,12,9,14,2024-01-04 01:12:09.798890,2024-07-23 22:47:31.660909,347.31418726400955,4862.398621696134,1.4,0.75,8.4,201,1
695,75,10,8,13,10,2024-01-01 18:18:28.279233,2024-07-12 16:07:52.423212,255.34389052984403,2553.43890529844,1.0,1.625,7.5,192,12
696,76,10,10,13,12,2024-01-09 03:34:11.673751,2024-07-22 04:26:17.360342,227.04375797988294,2724.5250957585954,1.2,1.3,7.6,195,3
697,88,10,8,15,10,2024-01-01 21:34:40.668410,2024-07-13 06:35:04.425052,300.8267839434841,3008.267839434841,1.0,1.875,8.8,193,12
698,86,10,18,10,9,2024-01-03 10:27:56.439058,2024-07-24 08:17:23.748270,275.34423561246354,2478.0981205121716,0.9,0.5556,8.6,202,1
699,77,10,6,14,13,2024-01-07 08:37:51.177014,2024-07-20 09:52:23.902939,180.98531922717896,2352.8091499533266,1.3,2.3333,7.7,195,5
700,64,10,16,9,9,2024-01-03 07:49:00.891112,2024-07-23 11:07:00.737451,216.6829118627239,1950.146206764515,0.9,0.5625,6.4,202,1
701,81,10,14,14,13,2024-01-01 21:56:05.105612,2024-07-17 13:09:06.520393,243.94058219916798,3171.2275685891836,1.3,1.0,8.1,197,7
702,65,10,10,11,9,2024-01-02 12:53:58.349871,2024-07-22 02:23:59.529006,143.60298163784478,1292.426834740603,0.9,1.1,6.5,201,3
703,64,10,7,9,10,2024-01-02 22:20:51.799575,2024-07-19 23:07:01.531844,268.24161924579266,2682.4161924579266,1.0,1.2857,6.4,199,5
704,72,10,9,18,11,2024-01-04 11:55:52.470549,2024-07-21 05:30:15.364304,212.744158269476,2340.185740964236,1.1,2.0,7.2,198,4
705,75,10,11,14,9,2024-01-02 11:28:24.861900,2024-07-22 00:09:20.537825,334.23414054087505,3008.1072648678755,0.9,1.2727,7.5,201,3
706,70,10,6,11,14,2024-01-01 04:48:54.580642,2024-07-16 22:52:41.717220,243.26394937981567,3405.6952913174196,1.4,1.8333,7.0,197,8
707,69,10,7,9,7,2024-01-01 10:51:05.384125,2024-07-24 06:58:25.144350,223.19271268896298,1562.348988822741,0.7,1.2857,6.9,204,1
708,74,10,10,7,10,2024-01-08 03:54:17.866961,2024-07-23 03:32:11.024723,327.10297296674014,3271.0297296674016,1.0,0.7,7.4,196,2
709,68,10,10,13,8,2024-01-05 22:08:24.266860,2024-07-23 23:35:17.722875,179.23585170685269,1433.8868136548215,0.8,1.3,6.8,200,1
710,79,10,12,6,11,2024-01-09 17:16:02.382827,2024-07-22 05:17:41.617524,224.4890419307866,2469.3794612386528,1.1,0.5,7.9,194,3
711,73,10,6,17,8,2024-01-01 20:41:39.623634,2024-07-22 17:25:13.234530,285.62562617383236,2285.005009390659,0.8,2.8333,7.3,202,2
712,72,10,13,8,7,2024-01-02 20:34:16.697208,2024-07-23 23:14:24.222408,285.1450904708613,1996.0156332960291,0.7,0.6154,7.2,203,1
713,76,10,13,16,11,2024-01-01 22:31:31.440339,2024-07-24 09:49:34.958694,276.9816189323395,3046.7978082557343,1.1,1.2308,7.6,204,1
714,79,10,8,15,12,2024-01-01 23:03:35.656122,2024-07-24 03:28:00.712883,317.82664828179895,3813.9197793815874,1.2,1.875,7.9,204,1
715,76,10,12,7,6,2024-01-06 05:16:07.716874,2024-07-15 17:23:17.111141,259.46257729811686,1556.775463788701,0.6,0.5833,7.6,191,9
716,79,10,7,13,11,2024-01-03 05:21:16.166806,2024-07-24 00:57:29.802511,230.79859373042882,2538.784531034717,1.1,1.8571,7.9,202,1
717,71,10,8,14,8,2024-01-02 11:58:34.354087,2024-07-24 06:19:27.627762,145.4550575539881,1163.6404604319048,0.8,1.75,7.1,203,1
718,77,10,10,17,16,2024-01-03 06:43:08.729793,2024-07-22 22:12:31.222473,248.06819839147485,3969.0911742635976,1.6,1.7,7.7,201,2
719,73,10,13,12,9,2024-01-04 02:28:11.027181,2024-07-18 09:12:23.594938,221.9436913069874,1997.4932217628866,0.9,0.9231,7.3,196,7
