customer_unique_id,UserID,first_purchase,last_purchase,frequency,total_spent,avg_order_value,recency_days_x,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days_y,engagement_value_ratio,activity_frequency_ratio
f702d3ff30b8cf5083af2bf140043067,173,2017-01-24 14:23:45,2017-01-24 14:23:45,1,39.11,39.11,583,81,10,11,12,11,2024-01-05 19:56:00.984741,2024-07-24 03:01:29.137121,236.1432068008281,2597.575274809109,1.1,1.0909,8.1,200,1,0.483,0.1
f68ea95fb5e23cf5b7339307f9d17472,470,2017-02-01 20:48:26,2017-02-01 20:48:26,1,38.96,38.96,574,77,10,5,14,12,2024-01-10 10:10:24.411785,2024-07-22 15:58:06.507473,269.18507812805626,3230.220937536675,1.2,2.8,7.7,194,2,0.506,0.1
ee4203bde8734078a27485ea2b641398,979,2018-03-22 22:37:56,2018-03-22 22:37:56,1,34.79,34.79,160,94,10,19,12,9,2024-01-01 20:27:51.333157,2024-07-23 01:19:49.212133,260.4192616691082,2343.7733550219737,0.9,0.6316,9.4,203,2,0.37,0.1
eb68e3be1405c884053490873ac49a3d,944,2017-10-10 12:13:48,2017-10-10 12:13:48,1,32.79,32.79,324,81,10,10,10,10,2024-01-01 12:57:15.528807,2024-07-20 04:59:52.678636,268.4055020634274,2684.0550206342737,1.0,1.0,8.1,200,5,0.405,0.1
ed51fb992035af8795d5e3130f53dfcf,45,2017-07-13 13:55:09,2017-07-13 13:55:09,1,34.09,34.09,413,74,10,8,14,14,2024-01-01 13:01:54.651438,2024-07-05 04:41:25.349248,292.44757124071856,4094.26599737006,1.4,1.75,7.4,185,20,0.461,0.1
f428eae83e1e7ed9ccd7b74396da62c0,399,2018-02-27 18:21:19,2018-02-27 18:21:19,1,37.77,37.77,183,79,10,17,11,10,2024-01-06 00:57:57.614770,2024-07-23 19:29:48.853138,290.442105658425,2904.4210565842504,1.0,0.6471,7.9,199,1,0.478,0.1
f61edbbcef36e53e393bf57e575548b8,85,2017-08-22 22:45:50,2017-08-22 22:45:50,1,38.78,38.78,372,76,10,9,14,11,2024-01-02 11:13:32.919769,2024-07-23 02:08:06.248539,311.7187418258013,3428.9061600838145,1.1,1.5556,7.6,202,2,0.51,0.1
e33c1e6783d4f961fadade9465a511f5,513,2017-05-08 22:53:56,2017-05-08 22:53:56,1,27.07,27.07,478,75,10,10,9,15,2024-01-01 19:30:35.600465,2024-07-21 04:59:29.629570,260.37755706556766,3905.663355983515,1.5,0.9,7.5,201,4,0.361,0.1
fd14abbc4b4129dc61a98311f174d71b,770,2018-03-03 17:23:55,2018-03-03 17:23:55,1,43.0,43.0,179,87,10,7,14,10,2024-01-03 09:32:49.615665,2024-07-23 06:26:41.643068,240.20769386609496,2402.07693866095,1.0,2.0,8.7,201,2,0.494,0.1
fc55cc53b529023f0c785f21e9b73137,617,2018-02-16 14:13:03,2018-02-16 14:13:03,1,42.68,42.68,195,89,10,14,7,11,2024-01-05 05:44:07.491283,2024-07-24 01:00:26.096421,217.27969461126324,2390.076640723896,1.1,0.5,8.9,200,1,0.48,0.1
df486f450c1381f138211159ea8c650b,548,2018-05-14 20:08:37,2018-05-14 20:08:37,1,21.4,21.4,107,80,10,13,10,12,2024-01-01 19:36:18.722292,2024-07-22 04:11:59.590542,236.74344817276537,2840.9213780731843,1.2,0.7692,8.0,202,3,0.267,0.1
e9ec2f184c59b9d4681069ade725ecd7,382,2018-08-12 13:52:05,2018-08-12 13:52:05,1,32.13,32.13,18,79,10,10,13,9,2024-01-01 22:45:19.637699,2024-07-14 06:19:36.322550,324.91459314402954,2924.2313382962657,0.9,1.3,7.9,194,11,0.407,0.1
eaefa1e081dbc951edfa76cccd68f018,323,2018-05-12 18:30:38,2018-05-12 18:30:38,1,32.72,32.72,109,76,10,13,9,14,2024-01-01 23:20:38.566810,2024-07-22 18:37:12.303474,252.01778321319756,3528.2489649847653,1.4,0.6923,7.6,202,2,0.431,0.1
e9f90fb4f8b985b9450638226b9543fc,925,2018-05-16 10:47:06,2018-05-16 10:47:06,1,32.19,32.19,106,76,10,9,10,13,2024-01-01 00:06:24.553313,2024-07-15 19:49:04.321132,289.72625180856016,3766.441273511282,1.3,1.1111,7.6,196,9,0.424,0.1
ddd57dba46e80a399319a60350ceb9f0,386,2017-02-24 15:16:21,2017-02-24 15:16:21,1,16.96,16.96,551,77,10,9,12,15,2024-01-04 15:55:28.816484,2024-07-22 09:22:46.764190,218.4309310756742,3276.463966135113,1.5,1.3333,7.7,199,3,0.22,0.1
faca1f85a0df17b777dd04b08fa3a908,698,2018-02-13 14:40:50,2018-02-13 14:40:50,1,41.84,41.84,198,86,10,18,10,9,2024-01-03 10:27:56.439058,2024-07-24 08:17:23.748270,275.34423561246354,2478.098120512172,0.9,0.5556,8.6,202,1,0.487,0.1
ed6b01bdaf7ecb66496234a87ae62bdb,358,2017-11-24 14:39:09,2017-11-24 14:39:09,1,34.23,34.23,279,76,10,13,7,15,2024-01-06 06:01:15.519664,2024-07-17 21:11:11.766384,240.7672088409616,3611.508132614424,1.5,0.5385,7.6,193,7,0.45,0.1
e5e19e97afdefa88a01ad43794ac2650,505,2017-08-18 15:30:23,2017-08-18 15:30:23,1,29.09,29.09,376,79,10,12,16,12,2024-01-01 14:53:28.542446,2024-07-22 21:08:03.951937,249.3171329539369,2991.8055954472425,1.2,1.3333,7.9,203,2,0.368,0.1
feedc42d8c47fd3c611675735b094c54,801,2017-11-13 08:08:12,2017-11-13 08:08:12,1,44.09,44.09,290,80,10,5,17,13,2024-01-01 06:33:30.364239,2024-07-23 23:34:13.806434,224.21979312299013,2914.857310598872,1.3,3.4,8.0,204,1,0.551,0.1
e24fdc72d520d237279a174651401f64,322,2018-03-08 04:06:12,2018-03-08 04:06:12,1,26.13,26.13,175,82,10,12,9,10,2024-01-01 18:18:49.440141,2024-07-14 10:55:05.116828,265.5345991260954,2655.3459912609537,1.0,0.75,8.2,194,10,0.319,0.1
df777949458ca20d0979569ac67eae12,846,2017-03-28 08:49:17,2017-03-28 08:49:17,1,21.86,21.86,520,77,10,12,10,13,2024-01-01 07:01:57.047657,2024-07-22 02:15:12.598373,270.35921368926853,3514.669777960491,1.3,0.8333,7.7,202,3,0.284,0.1
f04266cecb4cbe61fe2f5b74cef61fca,515,2018-01-24 10:30:20,2018-01-24 10:30:20,1,35.84,35.84,218,74,10,8,12,14,2024-01-02 13:56:49.856207,2024-07-23 14:02:42.800525,355.4629883766265,4976.481837272771,1.4,1.5,7.4,203,1,0.484,0.1
ee22def0cb28095779ec6260f74ef07e,313,2017-10-21 10:57:12,2017-10-21 10:57:12,1,35.0,35.0,313,75,10,6,10,14,2024-01-01 12:59:08.175832,2024-07-23 09:46:53.514772,286.4573350557894,4010.402690781051,1.4,1.6667,7.5,203,2,0.467,0.1
f30863f30bf4145a037d5248e24ddc9b,730,2018-04-29 19:24:08,2018-04-29 19:24:08,1,37.38,37.38,122,84,10,15,12,11,2024-01-04 15:09:36.169951,2024-07-23 20:35:28.853959,235.11865726117347,2586.305229872908,1.1,0.8,8.4,201,1,0.445,0.1
f26bb483097107cfa9b58612eb2de424,320,2018-02-09 14:44:19,2018-02-09 14:44:19,1,37.09,37.09,202,81,10,16,8,12,2024-01-05 17:13:52.930131,2024-07-21 20:50:21.507774,227.9203765313579,2735.044518376295,1.2,0.5,8.1,198,3,0.458,0.1
f1e7edf80258211b9acdf919eddeec77,100,2018-01-02 14:04:54,2018-01-02 14:04:54,1,36.78,36.78,240,76,10,9,9,15,2024-01-01 18:49:13.031574,2024-07-24 10:13:04.983908,239.4342638708996,3591.5139580634936,1.5,1.0,7.6,204,1,0.484,0.1
e3c80e60689c5ee108d6998a704d4cb1,140,2018-08-07 16:45:43,2018-08-07 16:45:43,1,27.74,27.74,22,78,10,10,8,10,2024-01-08 08:34:03.321556,2024-07-22 09:35:36.990804,309.95972901038004,3099.5972901038003,1.0,0.8,7.8,196,3,0.356,0.1
f410c57b5acc16bf3e111eae707d1fa9,155,2018-05-17 18:32:58,2018-05-17 18:32:58,1,37.81,37.81,104,80,10,14,13,10,2024-01-05 13:23:37.416177,2024-07-24 07:18:31.629515,286.37556585834534,2863.7556585834536,1.0,0.9286,8.0,200,1,0.473,0.1
eb109c6a4004ac42b7eed06ffd6848fd,132,2017-05-14 23:54:01,2017-05-14 23:54:01,1,33.0,33.0,472,83,10,13,16,10,2024-01-02 08:59:11.551910,2024-07-20 12:36:58.035366,261.6952131508701,2616.952131508701,1.0,1.2308,8.3,200,4,0.398,0.1
e6b5ad3a28f39ba76606c8d81aa72b27,94,2018-08-04 00:47:11,2018-08-04 00:47:11,1,30.1,30.1,26,76,10,9,12,16,2024-01-02 03:21:18.221472,2024-07-22 09:19:04.596004,225.399394869682,3606.390317914912,1.6,1.3333,7.6,202,3,0.396,0.1
ea6000c52c03ccc5d428a2583d056b09,743,2017-05-15 17:06:19,2017-05-15 17:06:19,1,32.68,32.68,471,75,10,9,11,12,2024-01-05 09:00:15.311984,2024-07-21 17:50:22.793765,356.30287121081454,4275.634454529774,1.2,1.2222,7.5,198,3,0.436,0.1
f50132b52a977fc5b57d762b2ad91d4b,39,2018-02-06 09:52:54,2018-02-06 09:52:54,1,38.28,38.28,205,77,10,12,15,14,2024-01-03 05:52:09.689842,2024-07-21 15:00:25.643827,239.0358901901256,3346.502462661758,1.4,1.25,7.7,200,3,0.497,0.1
f4c6d45e65010a466b54a470dbeddfcd,221,2018-01-10 14:15:40,2018-01-10 14:15:40,1,38.17,38.17,232,76,10,11,9,15,2024-01-08 03:33:09.033465,2024-07-21 21:33:23.645292,245.3499127798258,3680.248691697386,1.5,0.8182,7.6,195,3,0.502,0.1
dfc8c1b8f452a51070d587e7faec476d,360,2018-01-30 17:07:26,2018-01-30 17:07:26,1,22.84,22.84,211,82,10,9,16,11,2024-01-01 09:33:13.030271,2024-07-21 12:45:22.671633,245.33685099542788,2698.7053609497066,1.1,1.7778,8.2,202,3,0.279,0.1
f7ec0d219aa7c939a20f3505458b812f,912,2018-03-19 00:56:51,2018-03-19 00:56:51,1,40.21,40.21,164,89,10,13,17,10,2024-01-01 01:10:40.108300,2024-07-24 04:02:23.144533,251.67461264772584,2516.7461264772583,1.0,1.3077,8.9,205,1,0.452,0.1
ecacfb5d93bc00a03f36729e6e927e36,35,2017-10-04 16:21:13,2017-10-04 16:21:13,1,34.09,34.09,329,77,10,8,7,13,2024-01-03 04:01:10.942740,2024-07-23 18:14:23.662153,259.0916193211187,3368.1910511745427,1.3,0.875,7.7,202,1,0.443,0.1
fdb40155ddf2bb93cfee0e0717b6559e,84,2017-11-24 09:35:26,2017-11-24 09:35:26,1,43.6,43.6,279,77,10,8,9,11,2024-01-02 06:34:52.954062,2024-07-21 20:02:28.878690,308.7250530317912,3395.975583349704,1.1,1.125,7.7,201,3,0.566,0.1
e1b2b9adae004eb57aac909c70052727,813,2018-08-03 10:49:03,2018-08-03 10:49:03,1,25.88,25.88,27,77,10,10,12,14,2024-01-04 23:03:17.760300,2024-07-20 00:03:56.739178,257.90539331086296,3610.675506352082,1.4,1.2,7.7,197,5,0.336,0.1
ed652e282b4af5a99363dc82b43751fe,520,2017-10-07 09:17:38,2017-10-07 09:17:38,1,34.71,34.71,327,79,10,8,17,12,2024-01-03 09:43:22.864934,2024-07-23 23:04:35.867251,256.40808306455267,3076.896996774632,1.2,2.125,7.9,202,1,0.439,0.1
f1222bacdff89a25eb29e54eeaabbe6b,456,2018-01-15 00:14:21,2018-01-15 00:14:21,1,36.69,36.69,227,75,10,7,8,15,2024-01-04 23:13:45.066993,2024-07-23 05:18:32.475677,281.7751045728565,4226.626568592847,1.5,1.1429,7.5,200,2,0.489,0.1
edbc2f56894c90c51988c7e54779f6aa,29,2017-10-17 12:31:09,2017-10-17 12:31:09,1,35.0,35.0,317,77,10,12,14,12,2024-01-01 20:00:49.192394,2024-07-22 19:46:37.617448,282.48413772836005,3389.809652740321,1.2,1.1667,7.7,202,2,0.455,0.1
fb7e8cedfe446e7e20dc61e00e84a722,396,2018-01-12 17:48:27,2018-01-12 17:48:27,1,42.58,42.58,229,78,10,4,12,11,2024-01-01 17:36:47.160827,2024-07-24 08:39:19.595950,294.73079880928606,3242.0387869021465,1.1,3.0,7.8,204,1,0.546,0.1
f8fe53da72425fdda7f64542b1e85725,373,2017-09-11 22:51:42,2017-09-11 22:51:42,1,40.99,40.99,352,76,10,7,14,14,2024-01-02 01:24:39.211505,2024-07-23 15:10:14.502917,272.32696508459986,3812.577511184398,1.4,2.0,7.6,203,1,0.539,0.1
fd8abe602ce8ebd7a043782261cb6cda,823,2018-02-22 15:18:45,2018-02-22 15:18:45,1,43.54,43.54,188,81,10,10,13,11,2024-01-01 19:38:05.190737,2024-07-23 17:32:23.942649,263.2103639300254,2895.314003230279,1.1,1.3,8.1,203,1,0.538,0.1
f81b8f53cb470ec7176b5a56fcf40606,800,2017-04-29 09:57:46,2017-04-29 09:57:46,1,40.46,40.46,488,76,10,9,13,14,2024-01-02 16:54:42.852464,2024-07-21 20:19:12.935109,285.95791471631,4003.41080602834,1.4,1.4444,7.6,201,3,0.532,0.1
e52bedf8a615b87f8c6a4cec0cb3a600,216,2017-10-14 16:01:55,2017-10-14 16:01:55,1,29.0,29.0,319,75,10,14,7,14,2024-01-03 08:38:50.122946,2024-07-22 18:18:21.148460,300.98366921681844,4213.7713690354585,1.4,0.5,7.5,201,2,0.387,0.1
f16ed8e2ddd5b798116612f2dcf3d523,525,2017-08-06 10:45:21,2017-08-06 10:45:21,1,36.78,36.78,389,80,10,14,12,11,2024-01-02 06:15:25.143311,2024-07-21 07:16:19.665951,271.9218128994698,2991.139941894168,1.1,0.8571,8.0,201,4,0.46,0.1
f7a0a121b0e8510a4502915a2ec645da,938,2017-11-27 16:05:00,2017-11-27 16:05:00,1,40.19,40.19,275,75,10,4,12,18,2024-01-01 07:47:11.237788,2024-07-22 02:47:33.886508,285.5926272289509,5140.667290121116,1.8,3.0,7.5,202,3,0.536,0.1
f4c0fd9c4f2d1df9cf5390a404851be7,162,2018-06-08 17:19:34,2018-06-08 17:19:34,1,38.29,38.29,82,77,10,9,7,12,2024-01-01 05:26:51.884910,2024-07-22 16:40:54.492047,292.5954103852237,3511.144924622685,1.2,0.7778,7.7,203,2,0.497,0.1
fc9dfb320f6ce4ff0fe46425e6475a0c,195,2017-10-27 12:32:02,2017-10-27 12:32:02,1,43.1,43.1,307,82,10,13,15,11,2024-01-01 02:01:04.438011,2024-07-21 16:31:57.986198,253.50357743921785,2788.5393518313963,1.1,1.1538,8.2,202,3,0.526,0.1
f772434a342a01aa28231574ca6da383,111,2018-03-04 14:46:38,2018-03-04 14:46:38,1,40.11,40.11,179,78,10,16,8,13,2024-01-07 17:04:39.521903,2024-07-22 17:47:44.039008,249.48321807466743,3243.2818349706768,1.3,0.5,7.8,197,2,0.514,0.1
f5b4f2242dc509a136249ac82cb9a285,446,2018-01-08 17:04:25,2018-01-08 17:04:25,1,39.09,39.09,233,83,10,12,10,12,2024-01-05 09:40:46.828296,2024-07-23 16:48:12.953754,231.71114518954255,2780.533742274511,1.2,0.8333,8.3,200,1,0.471,0.1
e313d18e7eccf1b7867465ba699aca15,219,2017-09-10 10:07:32,2017-09-10 10:07:32,1,27.62,27.62,354,75,10,15,8,15,2024-01-02 12:51:13.254542,2024-07-24 04:56:25.962188,295.16358540852536,4427.453781127881,1.5,0.5333,7.5,203,1,0.368,0.1
e81eebf02a8fd8f8a5b70ee29b40fce3,328,2017-12-10 11:08:29,2017-12-10 11:08:29,1,31.75,31.75,263,76,10,11,11,12,2024-01-02 03:45:04.734702,2024-07-15 17:32:06.626343,330.4846093201413,3965.815311841696,1.2,1.0,7.6,195,9,0.418,0.1
ed0088247394e3f816215b2e178bee14,64,2018-03-29 21:39:51,2018-03-29 21:39:51,1,34.59,34.59,153,76,10,5,12,12,2024-01-05 02:49:41.936623,2024-07-24 05:09:45.305011,322.1821135862488,3866.185363034986,1.2,2.4,7.6,201,1,0.455,0.1
de61dd96a35b5a79020fbb4170b190c6,888,2018-08-13 10:37:14,2018-08-13 10:37:14,1,21.38,21.38,17,81,10,7,18,10,2024-01-01 02:52:59.874652,2024-07-21 06:46:10.496032,296.9396384058816,2969.396384058816,1.0,2.5714,8.1,202,4,0.264,0.1
e4f65ad07474de26e437410317ea17d6,448,2018-07-01 20:30:46,2018-07-01 20:30:46,1,28.93,28.93,59,79,10,17,8,13,2024-01-08 09:43:51.993387,2024-07-21 22:26:50.787104,245.4171679391719,3190.4231832092346,1.3,0.4706,7.9,195,3,0.366,0.1
effa275473e21b5660a4638f7eac7c0d,753,2018-05-04 23:28:10,2018-05-04 23:28:10,1,36.05,36.05,117,77,10,6,15,17,2024-01-04 17:24:44.645809,2024-07-23 23:34:54.052087,223.3993120429676,3797.7883047304495,1.7,2.5,7.7,201,1,0.468,0.1
e33dd5546cf38848919c5d693822f5c1,967,2017-03-24 21:50:51,2017-03-24 21:50:51,1,27.71,27.71,523,80,10,5,12,11,2024-01-06 07:55:01.823521,2024-07-23 06:53:37.268161,283.126763176276,3114.394394939036,1.1,2.4,8.0,198,2,0.346,0.1
e565b42507b50ecf88a9c6c1272940c4,433,2018-07-05 10:50:58,2018-07-05 10:50:58,1,29.4,29.4,56,83,10,11,8,10,2024-01-01 15:06:32.730481,2024-07-22 12:29:30.205165,282.5624559683628,2825.624559683628,1.0,0.7273,8.3,202,2,0.354,0.1
fc513937c2f93e7f7918bda3c5ecb6a2,659,2017-08-06 22:31:16,2017-08-06 22:31:16,1,43.01,43.01,388,80,10,9,14,13,2024-01-02 23:52:08.613535,2024-07-18 03:03:32.129499,237.25156774254737,3084.270380653116,1.3,1.5556,8.0,197,7,0.538,0.1
e60511f7b1f8fe31832ff8e7391028c7,283,2017-11-24 19:33:10,2017-11-24 19:33:10,1,30.0,30.0,278,82,10,12,10,13,2024-01-01 01:26:45.451988,2024-07-19 17:26:00.281212,220.78530725015784,2870.208994252052,1.3,0.8333,8.2,200,5,0.366,0.1
fe13bdee1203b9999677f4a42b9e89c3,607,2017-12-31 01:51:49,2017-12-31 01:51:49,1,44.09,44.09,242,77,10,8,10,15,2024-01-02 07:25:27.910197,2024-07-21 05:02:01.610213,253.8063297552333,3807.094946328499,1.5,1.25,7.7,200,4,0.573,0.1
fb22aca282bff5836a847b923eb6e5c0,608,2018-01-23 15:35:06,2018-01-23 15:35:06,1,42.58,42.58,218,84,10,8,9,11,2024-01-06 03:36:13.974088,2024-07-24 07:54:13.185731,255.7995787445674,2813.7953661902416,1.1,1.125,8.4,200,1,0.507,0.1
e968bd44e8f279106a1a9ee32527e5a9,744,2018-04-18 19:40:39,2018-04-18 19:40:39,1,32.38,32.38,133,82,10,7,17,12,2024-01-01 04:04:04.143373,2024-07-23 18:55:22.084917,243.1453601441785,2917.744321730142,1.2,2.4286,8.2,204,1,0.395,0.1
e5eb9dba54bf897ae9ed7f99ae6dc6a0,789,2017-12-04 11:33:28,2017-12-04 11:33:28,1,30.0,30.0,269,81,10,16,9,11,2024-01-01 09:59:23.255529,2024-07-23 22:49:34.903553,272.5145274369581,2997.659801806539,1.1,0.5625,8.1,204,1,0.37,0.1
f7a9e0b54c684def111b996e73fe6755,891,2018-06-28 13:35:07,2018-06-28 13:35:07,1,40.39,40.39,63,80,10,8,17,12,2024-01-02 18:32:49.631719,2024-07-24 08:26:18.040987,261.55403445995483,3138.648413519458,1.2,2.125,8.0,203,1,0.505,0.1
df204b6638c6e4c4471da0d3201573e6,932,2017-09-29 20:50:01,2017-09-29 20:50:01,1,22.78,22.78,334,78,10,8,13,11,2024-01-03 05:03:42.175449,2024-07-23 21:33:16.824947,325.94977709263736,3585.4475480190117,1.1,1.625,7.8,202,1,0.292,0.1
ea9657105a8bd47c0a60e1f2a8f2842d,630,2018-04-02 09:33:25,2018-04-02 09:33:25,1,33.12,33.12,150,77,10,13,10,13,2024-01-05 16:23:07.528110,2024-07-23 08:01:03.914631,297.1968380803711,3863.558895044824,1.3,0.7692,7.7,199,2,0.43,0.1
dc995e402b2c0bc50fd6806abc56b662,172,2017-12-06 17:23:28,2017-12-06 17:23:28,1,14.67,14.67,266,88,10,10,10,14,2024-01-03 23:19:11.479733,2024-07-23 10:14:15.118152,193.16315538932983,2704.284175450618,1.4,1.0,8.8,201,1,0.167,0.1
e8ced922ab4b4885607e15b998805e98,606,2017-10-27 17:53:58,2017-10-27 17:53:58,1,32.23,32.23,306,78,10,10,9,16,2024-01-04 00:33:35.510811,2024-07-21 22:07:14.081948,222.72020017290365,3563.5232027664583,1.6,0.9,7.8,199,3,0.413,0.1
e6c2d4c0d18521155e20e567476bcbac,952,2017-02-10 13:54:57,2017-02-10 13:54:57,1,30.96,30.96,566,79,10,6,11,13,2024-01-01 15:47:32.446887,2024-07-23 11:17:30.115725,261.73404569207537,3402.54259399698,1.3,1.8333,7.9,203,1,0.392,0.1
ef702c59e385cb13bd800b7fb30cc822,544,2018-02-05 13:12:47,2018-02-05 13:12:47,1,36.0,36.0,206,78,10,13,12,16,2024-01-01 18:37:18.123286,2024-07-23 00:58:10.183676,222.18483494721525,3554.957359155444,1.6,0.9231,7.8,203,2,0.462,0.1
f6fccceee418fcc63939b6bb5e20128d,342,2018-05-14 20:22:09,2018-05-14 20:22:09,1,40.12,40.12,107,76,10,13,13,15,2024-01-01 01:06:44.759860,2024-07-21 07:45:55.636976,279.6172233948958,4194.258350923437,1.5,1.0,7.6,202,4,0.528,0.1
f496bd3a1bae2e70a700111ba8ee8109,579,2017-12-13 08:44:11,2017-12-13 08:44:11,1,38.59,38.59,260,84,10,7,13,12,2024-01-03 04:26:31.438694,2024-07-23 02:17:22.274402,237.68883170020672,2852.2659804024806,1.2,1.8571,8.4,201,2,0.459,0.1
f9c599b8db1ae3ed3d8ef52469dd3790,718,2017-07-24 08:36:09,2017-07-24 08:36:09,1,42.0,42.0,402,77,10,10,17,16,2024-01-03 06:43:08.729793,2024-07-22 22:12:31.222473,248.06819839147485,3969.0911742635976,1.6,1.7,7.7,201,2,0.545,0.1
fd39eafefd858bd09aeb583cf3c5c38c,189,2018-01-19 10:41:52,2018-01-19 10:41:52,1,43.78,43.78,223,78,10,13,10,14,2024-01-03 22:34:06.666890,2024-07-21 09:49:17.925434,249.38856374126695,3491.4398923777376,1.4,0.7692,7.8,199,4,0.561,0.1
f3d8a17ce49b710701971367339af8d9,559,2018-04-21 11:43:39,2018-04-21 11:43:39,1,38.13,38.13,131,77,10,8,9,15,2024-01-07 06:15:11.854214,2024-07-22 08:24:05.584958,263.241588855781,3948.623832836715,1.5,1.125,7.7,197,3,0.495,0.1
ebdb8144ac33f6c6b94813eef593af7e,667,2017-05-11 23:13:23,2017-05-11 23:13:23,1,34.09,34.09,475,77,10,16,10,12,2024-01-01 08:11:08.561207,2024-07-22 10:58:50.472671,332.7551745033973,3993.062094040768,1.2,0.625,7.7,203,2,0.443,0.1
dc7a877363610dcbf790081ca0c0af14,899,2018-06-09 10:48:40,2018-06-09 10:48:40,1,16.09,16.09,82,78,10,10,13,12,2024-01-03 07:47:47.726043,2024-07-21 03:10:18.154341,311.20505557264426,3734.460666871731,1.2,1.3,7.8,199,4,0.206,0.1
ef583977570de5ee4dcb0cb083bde3e1,352,2018-01-29 21:09:10,2018-01-29 21:09:10,1,36.0,36.0,212,86,10,16,11,10,2024-01-01 08:54:50.087438,2024-07-22 07:38:59.431093,283.50170197045617,2835.017019704562,1.0,0.6875,8.6,202,3,0.419,0.1
ed70ee444e63fcf427bb3601d89b4057,939,2018-01-14 09:41:25,2018-01-14 09:41:25,1,35.02,35.02,228,77,10,7,12,15,2024-01-05 02:47:42.794134,2024-07-21 14:14:25.857212,277.33356652722915,4160.003497908438,1.5,1.7143,7.7,198,3,0.455,0.1
fc28b581e87c66f682395992aaab220d,413,2017-07-02 17:09:41,2017-07-02 17:09:41,1,43.14,43.14,423,80,10,16,11,10,2024-01-01 07:37:43.912300,2024-07-23 02:41:32.939403,320.950047748977,3209.50047748977,1.0,0.6875,8.0,203,2,0.539,0.1
fb439305b7004d4a8eb0e38b2534706d,274,2018-03-03 14:31:06,2018-03-03 14:31:06,1,42.78,42.78,180,82,10,13,11,10,2024-01-03 17:01:15.011642,2024-07-22 16:54:33.266474,298.8848054415237,2988.848054415237,1.0,0.8462,8.2,200,2,0.522,0.1
fcd2c511d58e5bb385d0734537fcaf34,65,2017-10-31 15:09:11,2017-10-31 15:09:11,1,43.58,43.58,302,85,10,11,8,14,2024-01-03 08:54:26.396374,2024-07-22 20:09:59.888771,206.8638521527296,2896.093930138214,1.4,0.7273,8.5,201,2,0.513,0.1
fc2ee6e4662c1d201c8cc20f2ea247d1,350,2018-03-26 21:22:33,2018-03-26 21:22:33,1,43.22,43.22,156,85,10,13,7,9,2024-01-01 07:04:34.811693,2024-07-21 02:14:56.642767,323.04690462135846,2907.422141592226,0.9,0.5385,8.5,201,4,0.508,0.1
ecdf3fcea5ba8b7a68af786d7c089518,886,2017-04-04 15:17:28,2017-04-04 15:17:28,1,34.95,34.95,512,81,10,14,8,14,2024-01-01 01:35:24.084517,2024-07-19 21:07:24.207978,224.6936268135684,3145.7107753899577,1.4,0.5714,8.1,200,5,0.431,0.1
e979306b1c0ac6147aa6b13b7e0fb28f,1000,2018-04-28 17:26:01,2018-04-28 17:26:01,1,32.69,32.69,123,82,10,5,11,14,2024-01-03 15:54:55.591340,2024-07-21 05:48:07.728611,218.3197026029395,3056.4758364411528,1.4,2.2,8.2,199,4,0.399,0.1
f37adfbe44f777acfc64472664dfcbc7,455,2018-04-04 09:32:29,2018-04-04 09:32:29,1,38.09,38.09,148,76,10,8,10,20,2024-01-07 23:56:02.994680,2024-07-17 14:25:20.999140,336.6074109619231,6732.148219238462,2.0,1.25,7.6,191,7,0.501,0.1
dc7ecd02b34189aef2a3ea660a4d61dc,495,2018-05-02 18:55:45,2018-05-02 18:55:45,1,17.78,17.78,119,78,10,13,10,16,2024-01-01 17:43:34.720223,2024-07-23 12:04:11.057709,235.43804521667127,3767.00872346674,1.6,0.7692,7.8,203,1,0.228,0.1
fd4fa2fbee6828e5b1f3b5325a53b7de,405,2017-10-17 14:57:06,2017-10-17 14:57:06,1,44.01,44.01,317,79,10,9,12,14,2024-01-01 04:35:50.361854,2024-07-23 05:43:31.086139,248.11270218775005,3473.5778306285006,1.4,1.3333,7.9,204,2,0.557,0.1
e124b9e1d9b7e2da7851792e2cfd7e90,349,2018-03-08 17:10:52,2018-03-08 17:10:52,1,26.66,26.66,174,78,10,8,10,13,2024-01-01 04:59:30.933720,2024-07-23 06:15:49.890440,284.57944953102765,3699.532843903359,1.3,1.25,7.8,204,2,0.342,0.1
dc2f6d448f03214d0581afd6161c5760,701,2018-07-30 13:26:53,2018-07-30 13:26:53,1,16.38,16.38,31,81,10,14,14,13,2024-01-01 21:56:05.105612,2024-07-17 13:09:06.520393,243.940582199168,3171.227568589184,1.3,1.0,8.1,197,7,0.202,0.1
f4a0717ef62b420c88035069a1e8c212,327,2018-03-05 18:12:19,2018-03-05 18:12:19,1,38.93,38.93,177,77,10,5,13,20,2024-01-01 10:44:28.875797,2024-07-16 01:56:00.176384,202.94123291469387,4058.824658293877,2.0,2.6,7.7,196,9,0.506,0.1
dd1eb5f0f6f664424242fa0fcba1e276,821,2018-07-18 09:22:07,2018-07-18 09:22:07,1,20.39,20.39,43,80,10,5,16,13,2024-01-02 14:27:08.632326,2024-07-19 16:41:02.896265,259.9675199572926,3379.577759444804,1.3,3.2,8.0,199,5,0.255,0.1
